Stimulus,TargetScore,features,params,p_values,params_significant,Cluster,Time Period,Frequency,Estimator_x,Estimator_y,SHAP_value
Haiku,Aesthetic_Appeal,"CL3_(-4, 0)_lower gamma",-0.0762296943865766,0.312545977630612,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,-0.0006523080725624115
Haiku,Vivid_Imagery,"CL3_(-4, 0)_lower gamma",-0.1268951019028349,0.0962147819808713,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.052746117035980866
Haiku,Moved,"CL3_(-4, 0)_lower gamma",-0.1451680858276126,0.2696227226395061,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.0017529115939797463
Haiku,Originality,"CL3_(-4, 0)_lower gamma",-0.4420159309029589,0.0007744748200013,-0.4420159309029589,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.009205819048912703
Haiku,Creativity,"CL3_(-4, 0)_lower gamma",-0.2441130065847032,0.0623963664893486,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,-2.0755880201743605e-05
Senryu,Aesthetic_Appeal,"CL3_(-4, 0)_lower gamma",-0.0529813478625895,0.6658140051659873,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.07055695421171054
Senryu,Vivid_Imagery,"CL3_(-4, 0)_lower gamma",-0.169759120729086,0.1656851070874236,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.014023896199134873
Senryu,Moved,"CL3_(-4, 0)_lower gamma",-0.1308148200594129,0.064452823341735,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,-5.283820319497724e-05
Senryu,Originality,"CL3_(-4, 0)_lower gamma",-0.0554814682938206,0.4347387125451197,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.002280736470612292
Senryu,Creativity,"CL3_(-4, 0)_lower gamma",-0.0576596017385681,0.6354430308699308,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.002152752873018784
Control,Aesthetic_Appeal,"CL3_(-4, 0)_lower gamma",-0.0962799874081554,0.1524035626190263,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.0037058830550045926
Control,Vivid_Imagery,"CL3_(-4, 0)_lower gamma",-0.0802246352291457,0.2269004838661015,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,0.0004016730759964672
Control,Moved,"CL3_(-4, 0)_lower gamma",-0.0955846377242279,0.1617995386315032,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,-0.00022798257081058386
Control,Originality,"CL3_(-4, 0)_lower gamma",-0.0611802335989224,0.36891480287809,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,-1.1440558702354933e-05
Control,Creativity,"CL3_(-4, 0)_lower gamma",-0.0508282582096697,0.6651189305424088,0.0,CL3,"(-4, 0)",lower gamma,Linear,LightGBM,-0.0002133754511139461
Haiku,Aesthetic_Appeal,"CL3_(-4, 0)_theta",0.103006695437402,0.0286924174645375,0.103006695437402,CL3,"(-4, 0)",theta,Linear,LightGBM,0.0001600654575400578
Haiku,Vivid_Imagery,"CL3_(-4, 0)_theta",0.0563375047618969,0.2364927778538205,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.11860310958369186
Haiku,Moved,"CL3_(-4, 0)_theta",0.0867087151253335,0.2803618633578134,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.008141540194173425
Haiku,Originality,"CL3_(-4, 0)_theta",0.1946299203631533,0.0167333675003178,0.1946299203631533,CL3,"(-4, 0)",theta,Linear,LightGBM,-0.001915558466013745
Haiku,Creativity,"CL3_(-4, 0)_theta",0.1243932963841538,0.1235142534212812,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.0006017177657818802
Senryu,Aesthetic_Appeal,"CL3_(-4, 0)_theta",-0.0284834957843856,0.7492746067556384,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.04467449279798132
Senryu,Vivid_Imagery,"CL3_(-4, 0)_theta",0.0568716112351057,0.5173311263198426,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.01696832601910799
Senryu,Moved,"CL3_(-4, 0)_theta",0.0599272522150886,0.2445871976753051,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.0006916290375397754
Senryu,Originality,"CL3_(-4, 0)_theta",0.0527551881560586,0.3084493452045269,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.0012236954141764279
Senryu,Creativity,"CL3_(-4, 0)_theta",0.140037345477019,0.1146356165692281,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,-0.005223343275089389
Control,Aesthetic_Appeal,"CL3_(-4, 0)_theta",0.0598122791778378,0.2151674486645312,0.0,CL3,"(-4, 0)",theta,Linear,LightGBM,0.010314572299529376
Control,Vivid_Imagery,"CL3_(-4, 0)_theta",0.1375428938417637,0.0039467048315503,0.1375428938417637,CL3,"(-4, 0)",theta,Linear,LightGBM,0.000239509255954735
Control,Moved,"CL3_(-4, 0)_theta",0.1404671665646527,0.0040194680015368,0.1404671665646527,CL3,"(-4, 0)",theta,Linear,LightGBM,0.00022976754091881703
Control,Originality,"CL3_(-4, 0)_theta",0.14747475931006,0.0025162095818466,0.14747475931006,CL3,"(-4, 0)",theta,Linear,LightGBM,0.0007742195498556082
Control,Creativity,"CL3_(-4, 0)_theta",0.2293685290719084,0.0058949408512753,0.2293685290719084,CL3,"(-4, 0)",theta,Linear,LightGBM,0.00042108245033440977
Haiku,Aesthetic_Appeal,"CL3_(0, 5)_alpha",-0.0705573185866127,0.2306774611389286,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0003112515554694051
Haiku,Vivid_Imagery,"CL3_(0, 5)_alpha",0.0631827355872758,0.2879683343833215,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.15739032211120046
Haiku,Moved,"CL3_(0, 5)_alpha",0.04740496279486,0.641250986013461,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.003104448280517382
Haiku,Originality,"CL3_(0, 5)_alpha",-0.3317000499861238,0.0012329073469117,-0.3317000499861238,CL3,"(0, 5)",alpha,Linear,LightGBM,0.00882849039890659
Haiku,Creativity,"CL3_(0, 5)_alpha",-0.290861171771832,0.0042986771325645,-0.290861171771832,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0
Senryu,Aesthetic_Appeal,"CL3_(0, 5)_alpha",0.0254049751351547,0.8181467951335932,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.025758048028282073
Senryu,Vivid_Imagery,"CL3_(0, 5)_alpha",0.0848042619827859,0.4415098431649887,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0009880589609984809
Senryu,Moved,"CL3_(0, 5)_alpha",0.1010190587864263,0.1170185397854393,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.00011568174088445577
Senryu,Originality,"CL3_(0, 5)_alpha",-0.1486410033212698,0.0212522668932509,-0.1486410033212698,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0008683764034808553
Senryu,Creativity,"CL3_(0, 5)_alpha",-0.1805235767659201,0.1028765923374297,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.004243336941881184
Control,Aesthetic_Appeal,"CL3_(0, 5)_alpha",0.1537821656733005,0.014616257982255,0.1537821656733005,CL3,"(0, 5)",alpha,Linear,LightGBM,0.001017922459809385
Control,Vivid_Imagery,"CL3_(0, 5)_alpha",0.2037820951644142,0.0010582213486549,0.2037820951644142,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0005439305731225557
Control,Moved,"CL3_(0, 5)_alpha",0.1252691610202194,0.0520673146952518,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.00010088526732310104
Control,Originality,"CL3_(0, 5)_alpha",0.0618033484498502,0.3316782057711368,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0019011614344548815
Control,Creativity,"CL3_(0, 5)_alpha",0.0698821243177089,0.5197287838802613,0.0,CL3,"(0, 5)",alpha,Linear,LightGBM,0.0005813168264754282
Haiku,Aesthetic_Appeal,"CL3_(0, 5)_beta",0.0820821961404143,0.248558978290135,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,0.001440649125237003
Haiku,Vivid_Imagery,"CL3_(0, 5)_beta",0.0406089097071371,0.5722984290779924,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,0.10613539636277664
Haiku,Moved,"CL3_(0, 5)_beta",0.3593821104160133,0.0037182731179729,0.3593821104160133,CL3,"(0, 5)",beta,Linear,LightGBM,0.0015751321408224322
Haiku,Originality,"CL3_(0, 5)_beta",0.1956201251420922,0.1171542508394234,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,0.0040363950433280164
Haiku,Creativity,"CL3_(0, 5)_beta",0.3622611116433143,0.0035080296321741,0.3622611116433143,CL3,"(0, 5)",beta,Linear,LightGBM,0.016078973379980304
Senryu,Aesthetic_Appeal,"CL3_(0, 5)_beta",0.0289535080578849,0.8216229956383228,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,0.023631816803067765
Senryu,Vivid_Imagery,"CL3_(0, 5)_beta",0.1184460796153493,0.360792577122224,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,-0.0004529453228016541
Senryu,Moved,"CL3_(0, 5)_beta",0.0771246894817668,0.297861449152509,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,-0.0003742479745687029
Senryu,Originality,"CL3_(0, 5)_beta",0.1612561302199817,0.0297240588976027,0.1612561302199817,CL3,"(0, 5)",beta,Linear,LightGBM,-0.002318458469676493
Senryu,Creativity,"CL3_(0, 5)_beta",0.4110129700500873,0.0014138572316195,0.4110129700500873,CL3,"(0, 5)",beta,Linear,LightGBM,-0.009578936613197085
Control,Aesthetic_Appeal,"CL3_(0, 5)_beta",-0.0662746668222865,0.3884636910364606,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,-0.0009388863151145591
Control,Vivid_Imagery,"CL3_(0, 5)_beta",-0.1557581997553331,0.0408966110418071,-0.1557581997553331,CL3,"(0, 5)",beta,Linear,LightGBM,0.0006120828642720381
Control,Moved,"CL3_(0, 5)_beta",-0.0735671864117041,0.3468779572823615,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,0.00022938898671217325
Control,Originality,"CL3_(0, 5)_beta",0.0237825261535137,0.7595289323351225,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,0.00015874441617258378
Control,Creativity,"CL3_(0, 5)_beta",0.1121507886557409,0.4013318587649133,0.0,CL3,"(0, 5)",beta,Linear,LightGBM,-0.00016473417587069836
Haiku,Aesthetic_Appeal,"CL3_(0, 5)_delta",-0.0489581129852629,0.2532724595383642,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.0034855450769213352
Haiku,Vivid_Imagery,"CL3_(0, 5)_delta",-0.0318976530312813,0.4636920722156685,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.09257551767781964
Haiku,Moved,"CL3_(0, 5)_delta",-0.0369895301700456,0.6217599568858726,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.0017002581020921694
Haiku,Originality,"CL3_(0, 5)_delta",0.1290674871576677,0.0831841024835013,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.00705434499390045
Haiku,Creativity,"CL3_(0, 5)_delta",0.0796577850107869,0.2762728092947871,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,5.452491286905257e-06
Senryu,Aesthetic_Appeal,"CL3_(0, 5)_delta",-0.1149652592911353,0.1705304758534305,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.010217054610065413
Senryu,Vivid_Imagery,"CL3_(0, 5)_delta",-0.0922248167883298,0.2678493200681943,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,-0.0005180455013163541
Senryu,Moved,"CL3_(0, 5)_delta",0.0752200438155579,0.1141660551526819,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,-3.607938321660687e-05
Senryu,Originality,"CL3_(0, 5)_delta",0.0612442753782124,0.20010422236566,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,-0.00013809117791326907
Senryu,Creativity,"CL3_(0, 5)_delta",-0.0631639986787317,0.4367419820076466,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.00042479589007776095
Control,Aesthetic_Appeal,"CL3_(0, 5)_delta",0.0015898435730414,0.9730809413526964,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.004431146344356106
Control,Vivid_Imagery,"CL3_(0, 5)_delta",0.1067701586265644,0.0230952545399355,0.1067701586265644,CL3,"(0, 5)",delta,Linear,LightGBM,6.453586014560846e-05
Control,Moved,"CL3_(0, 5)_delta",-0.0284063501137267,0.5516413547345237,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.0021627356800659977
Control,Originality,"CL3_(0, 5)_delta",0.036258774467155,0.4463383088992203,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.0068625474737064865
Control,Creativity,"CL3_(0, 5)_delta",0.0373004541429073,0.6443310245338496,0.0,CL3,"(0, 5)",delta,Linear,LightGBM,0.00045920400929033814
Haiku,Aesthetic_Appeal,"CL3_(0, 5)_lower gamma",-0.0266056179425764,0.7572597695502781,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.011525067057595323
Haiku,Vivid_Imagery,"CL3_(0, 5)_lower gamma",-0.058500155883015,0.50096847882113,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.09102851767624263
Haiku,Moved,"CL3_(0, 5)_lower gamma",-0.1503979130720152,0.3141405025823455,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.0005276821644961263
Haiku,Originality,"CL3_(0, 5)_lower gamma",0.1837168052528696,0.2233451310238209,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.026806170866780842
Haiku,Creativity,"CL3_(0, 5)_lower gamma",0.0429554834338973,0.7742101038875584,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,-1.1896938706569151e-06
Senryu,Aesthetic_Appeal,"CL3_(0, 5)_lower gamma",-0.166831497856527,0.2698161785186155,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.0212624180129797
Senryu,Vivid_Imagery,"CL3_(0, 5)_lower gamma",-0.233609983067138,0.1247098928924587,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,-2.6774510729989135e-05
Senryu,Moved,"CL3_(0, 5)_lower gamma",-0.0864512554822831,0.3232839870735104,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.0001310904859908778
Senryu,Originality,"CL3_(0, 5)_lower gamma",-0.1613363986797867,0.066380802270627,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.002403958438400451
Senryu,Creativity,"CL3_(0, 5)_lower gamma",-0.2832087765467672,0.0605506618180584,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.0
Control,Aesthetic_Appeal,"CL3_(0, 5)_lower gamma",0.0193664135682338,0.821839419735371,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.027602717078065976
Control,Vivid_Imagery,"CL3_(0, 5)_lower gamma",0.0187132568831484,0.8260670199766276,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.0038734824881822283
Control,Moved,"CL3_(0, 5)_lower gamma",0.1015325693473517,0.2462677801083175,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.007256416785156641
Control,Originality,"CL3_(0, 5)_lower gamma",0.1377843465725815,0.1130822851268285,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,-0.0011059208777925078
Control,Creativity,"CL3_(0, 5)_lower gamma",0.1059377800550037,0.4806180156100911,0.0,CL3,"(0, 5)",lower gamma,Linear,LightGBM,0.0007492303341783529
Haiku,Aesthetic_Appeal,"CL3_(0, 5)_theta",0.0250174170519829,0.5980392308204373,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.00036018730241755615
Haiku,Vivid_Imagery,"CL3_(0, 5)_theta",0.1189448777640184,0.0132344492779066,0.1189448777640184,CL3,"(0, 5)",theta,Linear,LightGBM,0.05977033460330319
Haiku,Moved,"CL3_(0, 5)_theta",0.2116693337517173,0.0094341455437294,0.2116693337517173,CL3,"(0, 5)",theta,Linear,LightGBM,0.005609585839171375
Haiku,Originality,"CL3_(0, 5)_theta",0.0091197343026947,0.9111502899888916,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.0059349858986932945
Haiku,Creativity,"CL3_(0, 5)_theta",0.0395866071445021,0.6277051522979812,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.00015072298118021794
Senryu,Aesthetic_Appeal,"CL3_(0, 5)_theta",0.1769835860807603,0.0188345305603159,0.1769835860807603,CL3,"(0, 5)",theta,Linear,LightGBM,0.04347063629716919
Senryu,Vivid_Imagery,"CL3_(0, 5)_theta",0.1383718151671814,0.0669401974465549,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.0007422288194176793
Senryu,Moved,"CL3_(0, 5)_theta",0.0781327756873375,0.0700155142344616,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,-0.00013053770568888394
Senryu,Originality,"CL3_(0, 5)_theta",0.0488356642214965,0.2599080409298631,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,-7.969345119810065e-05
Senryu,Creativity,"CL3_(0, 5)_theta",0.1261840466711075,0.0870679711968132,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.0012215581139894058
Control,Aesthetic_Appeal,"CL3_(0, 5)_theta",0.0615345580147428,0.1984372907490252,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.006010775954889375
Control,Vivid_Imagery,"CL3_(0, 5)_theta",0.0435854941772304,0.3574598041417823,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.0004539133501258844
Control,Moved,"CL3_(0, 5)_theta",0.0602714435594534,0.2144024398635198,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.0007053256053446427
Control,Originality,"CL3_(0, 5)_theta",-0.0684711817343626,0.1571404200952108,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.008397752495635782
Control,Creativity,"CL3_(0, 5)_theta",-0.1183283604951118,0.1527213209082795,0.0,CL3,"(0, 5)",theta,Linear,LightGBM,0.0005470707776034235
Haiku,Aesthetic_Appeal,"CL3_(5, 10)_alpha",-0.1434635143020557,0.0133389703447987,-0.1434635143020557,CL3,"(5, 10)",alpha,Linear,LightGBM,0.003972139943971802
Haiku,Vivid_Imagery,"CL3_(5, 10)_alpha",-0.1254280243355882,0.0319718157056314,-0.1254280243355882,CL3,"(5, 10)",alpha,Linear,LightGBM,0.08847229407315148
Haiku,Moved,"CL3_(5, 10)_alpha",-0.0487320160293145,0.6272509018298259,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,-0.0004973950343905481
Haiku,Originality,"CL3_(5, 10)_alpha",-0.3456527848074607,0.0006258582099656,-0.3456527848074607,CL3,"(5, 10)",alpha,Linear,LightGBM,0.010366601114511213
Haiku,Creativity,"CL3_(5, 10)_alpha",-0.2944964005574556,0.0033324149283072,-0.2944964005574556,CL3,"(5, 10)",alpha,Linear,LightGBM,0.0005399696152530976
Senryu,Aesthetic_Appeal,"CL3_(5, 10)_alpha",0.2321342994237009,0.0239057169202666,0.2321342994237009,CL3,"(5, 10)",alpha,Linear,LightGBM,0.0022210456808164423
Senryu,Vivid_Imagery,"CL3_(5, 10)_alpha",0.0153807398585063,0.8805646629686474,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,0.00020983903207832656
Senryu,Moved,"CL3_(5, 10)_alpha",0.1302693808538991,0.0285756405788695,0.1302693808538991,CL3,"(5, 10)",alpha,Linear,LightGBM,-6.342510047658348e-05
Senryu,Originality,"CL3_(5, 10)_alpha",-0.0444954232146188,0.454624577571153,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,0.0003023933945417399
Senryu,Creativity,"CL3_(5, 10)_alpha",-0.0364743595690235,0.7213907523587941,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,-7.406027530434431e-05
Control,Aesthetic_Appeal,"CL3_(5, 10)_alpha",0.112755060688059,0.0612789424829727,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,0.0018233175528628556
Control,Vivid_Imagery,"CL3_(5, 10)_alpha",0.1852279347887812,0.0018884715383771,0.1852279347887812,CL3,"(5, 10)",alpha,Linear,LightGBM,0.00016074507031656887
Control,Moved,"CL3_(5, 10)_alpha",0.1366962934636872,0.0265053368385347,0.1366962934636872,CL3,"(5, 10)",alpha,Linear,LightGBM,-0.000992353626215756
Control,Originality,"CL3_(5, 10)_alpha",0.0945907383881613,0.1201381306751732,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,-0.00024149436048961353
Control,Creativity,"CL3_(5, 10)_alpha",0.1701736037289416,0.1019747982276017,0.0,CL3,"(5, 10)",alpha,Linear,LightGBM,0.0006116444256525728
Haiku,Aesthetic_Appeal,"CL3_(5, 10)_beta",0.249818379431826,0.0002062322480347,0.249818379431826,CL3,"(5, 10)",beta,Linear,LightGBM,0.0
Haiku,Vivid_Imagery,"CL3_(5, 10)_beta",0.2109392033911683,0.0019265797827308,0.2109392033911683,CL3,"(5, 10)",beta,Linear,LightGBM,0.06835097116952399
Haiku,Moved,"CL3_(5, 10)_beta",0.2526125100752527,0.0323893594742736,0.2526125100752527,CL3,"(5, 10)",beta,Linear,LightGBM,0.0023751441769435844
Haiku,Originality,"CL3_(5, 10)_beta",0.4531847435239841,0.0001425691142158,0.4531847435239841,CL3,"(5, 10)",beta,Linear,LightGBM,0.005795142582624836
Haiku,Creativity,"CL3_(5, 10)_beta",0.5363579246572879,5.183250493122295e-06,0.5363579246572879,CL3,"(5, 10)",beta,Linear,LightGBM,0.00037491317318082487
Senryu,Aesthetic_Appeal,"CL3_(5, 10)_beta",0.0580352758977899,0.6148980122454863,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,0.005348219734176805
Senryu,Vivid_Imagery,"CL3_(5, 10)_beta",0.0728963484643547,0.5396524919238674,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,-0.00016148041509981073
Senryu,Moved,"CL3_(5, 10)_beta",-0.0106926735820988,0.8730133896046154,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,0.0002395804209513007
Senryu,Originality,"CL3_(5, 10)_beta",0.1136786891731946,0.0897308966875293,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,0.0003182938032034375
Senryu,Creativity,"CL3_(5, 10)_beta",0.1659700303347237,0.1504418626331182,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,-0.0035158845680004717
Control,Aesthetic_Appeal,"CL3_(5, 10)_beta",0.0795669488793348,0.2909146833328707,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,0.05608299451422476
Control,Vivid_Imagery,"CL3_(5, 10)_beta",0.0971235543758719,0.1921950110477922,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,0.002224010888560334
Control,Moved,"CL3_(5, 10)_beta",0.1652822680567615,0.0316075700576459,0.1652822680567615,CL3,"(5, 10)",beta,Linear,LightGBM,0.006451881658286074
Control,Originality,"CL3_(5, 10)_beta",0.1307919379371676,0.08682409494905,0.0,CL3,"(5, 10)",beta,Linear,LightGBM,0.0009061270684849519
Control,Creativity,"CL3_(5, 10)_beta",0.2893815205440483,0.0268786357035341,0.2893815205440483,CL3,"(5, 10)",beta,Linear,LightGBM,0.003907659782725253
Haiku,Aesthetic_Appeal,"CL3_(5, 10)_delta",-0.0939461390099463,0.0330210383989176,-0.0939461390099463,CL3,"(5, 10)",delta,Linear,LightGBM,0.0002146000430720844
Haiku,Vivid_Imagery,"CL3_(5, 10)_delta",0.0032533724709827,0.9418341899574656,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.08887673732870444
Haiku,Moved,"CL3_(5, 10)_delta",-0.0291863998794682,0.702428494271043,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.0023236944491292705
Haiku,Originality,"CL3_(5, 10)_delta",-0.0730220347001294,0.3425714109967407,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,-0.008171889741349516
Haiku,Creativity,"CL3_(5, 10)_delta",-0.1592343203755507,0.0370937883957518,-0.1592343203755507,CL3,"(5, 10)",delta,Linear,LightGBM,-1.1857801473891469e-05
Senryu,Aesthetic_Appeal,"CL3_(5, 10)_delta",-0.1565879134751718,0.0565878133924593,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.01567589455119141
Senryu,Vivid_Imagery,"CL3_(5, 10)_delta",-0.1057880114193869,0.1859679900942111,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,1.1877103712458352e-05
Senryu,Moved,"CL3_(5, 10)_delta",-0.0363931853267925,0.4283978553992853,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.0003078491831217351
Senryu,Originality,"CL3_(5, 10)_delta",0.0033425125031578,0.9422672425612728,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.0007565874495795718
Senryu,Creativity,"CL3_(5, 10)_delta",0.0007939001222704,0.991794228408853,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,-2.5956490547758542e-05
Control,Aesthetic_Appeal,"CL3_(5, 10)_delta",0.0892776588625516,0.0683859360133553,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.007096673291322038
Control,Vivid_Imagery,"CL3_(5, 10)_delta",-0.0047068880723409,0.9230787781586958,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,1.9607009520877393e-05
Control,Moved,"CL3_(5, 10)_delta",0.0789237093946269,0.1130606772587421,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.0004490704332485314
Control,Originality,"CL3_(5, 10)_delta",0.037811970721688,0.4469242849504352,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,-2.251009481623542e-05
Control,Creativity,"CL3_(5, 10)_delta",0.1443147762623849,0.0845592699262348,0.0,CL3,"(5, 10)",delta,Linear,LightGBM,0.0006261118855964275
Haiku,Aesthetic_Appeal,"CL3_(5, 10)_lower gamma",-0.1094860837659419,0.1407726966217324,0.0,CL3,"(5, 10)",lower gamma,Linear,LightGBM,0.02073306960690518
Haiku,Vivid_Imagery,"CL3_(5, 10)_lower gamma",-0.0740100099191958,0.3238806179005788,0.0,CL3,"(5, 10)",lower gamma,Linear,LightGBM,0.06551286934803356
Haiku,Moved,"CL3_(5, 10)_lower gamma",-0.2587871359784588,0.0446660090991706,-0.2587871359784588,CL3,"(5, 10)",lower gamma,Linear,LightGBM,-0.004132706531885036
Haiku,Originality,"CL3_(5, 10)_lower gamma",-0.1662464034395297,0.203596419173747,0.0,CL3,"(5, 10)",lower gamma,Linear,LightGBM,0.003164471626499576
